ID товара,Название,Автор,Цикл,Том,Категория,Подкатегории,Издательство,Серия,Год издания,Возрастные ограничения,Переводчик,Художник,Цена,Цена со скидкой,Рейтинг,Кол-во оценок,ISBN,Аннотация,Отрывок,Обложка,Кол-во страниц,Тип обложки,Формат,Вес,Тираж,Наличие на сайте,Поступит в продажу,Наличие в магазинах,Наличие в местных магазинах,Карта
2414584,Русалочка. Книжка-пазл,По мотивам сказки Г.Х. Андерсена,-,-,Детская художественная литература,Книги-игрушки/Книги со сборными фигурками,Проф-пресс,Книжка-пазл,2014,0+,-,-,239,239,0.0,0,978-5-378-15055-7,"Предлагаем вашему вниманию книжку-пазл для чтения родителями детям..",-,https://img-gorod.ru/24/145/2414584_detail.jpg,-,Дутая,18.4 x 15.9 x 2,340,5000,Последний экземпляр,-,3 магазина,1 магазин (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2414584
2947146,Интерактивный календарь ожидания Рождества для детей и взрослых (+120 стикеров),Сапрыкина А.А.,-,-,Детская религиозная литература,,Вольный Странник,-,2022,0+,-,Е. Цымбаревич,532,444,0.0,0,978-5-00178-119-6,"Интерактивный настенный календарь — наглядный путь к Рождеству Христову для всей семьи. В набор для творчества входит большой красочный плакат, 120 стикеров, книга с заданиями на каждый из сорока дней Рождественского поста. Этот календарь, оформленный яркими акварельными иллюстрациями, поможет детям и взрослым создать дома праздничное настроение и встретить Рождество Христово в православных традициях.",-,https://img-gorod.ru/29/471/2947146_detail.jpg,32,Мягкая глянцевая,29.5 x 21 x 0.3,200,4000,Нет в наличии,-,-,-,-
